factor,valid_count,valid_ratio,data_quality,ic_mean,ic_std,ic_ir,ic_t_stat,ic_p_value,ic_count,rankic_mean,rankic_std,rankic_ir,rankic_t_stat,rankic_p_value,rankic_count,ic_positive_ratio,ic_negative_ratio,ic_abs_mean,ic_volatility,monthly_ic_std,rankic_positive_ratio,rankic_negative_ratio,rankic_abs_mean,rankic_volatility,long_short_ret,long_short_win,ls_t_stat,ls_p_value,monotonicity,mono_strength,g0_ret,g0_win,g0_count,g1_ret,g1_win,g1_count,g2_ret,g2_win,g2_count,g3_ret,g3_win,g3_count,g4_ret,g4_win,g4_count,decile_mono,decile_mono_strength,top_decile_ret,bottom_decile_ret,top_decile_win,bottom_decile_win,overall_mean_ret,overall_std_ret,overall_sharpe,non_st_ratio,direction,ic_ir_norm,rankic_ir_norm,rankic_abs_mean_norm,long_short_ret_norm,long_short_win_norm,monotonicity_score_norm,stability_score_norm,comprehensive_score
r_1445_1500_ma2,71511,0.9999720330569268,good,0.0166555643081665,0.1470240950584411,0.1132845878601074,-3.526409359059589,0.0004409684164985,970.0,0.018940996696073,0.1305625664695624,0.1450721842273888,-4.515917906558285,7.080049836881907e-06,970.0,0.5525773195876289,0.5525773195876289,0.1137952208518982,0.1470240950584411,0.0323583856225013,0.5412371134020619,0.5412371134020618,0.1026557194173376,0.1305625664695624,0.0032696321140974,0.0225570070749717,4.52430646236316,6.083753692483145e-06,none,0.0,0.0004947381094098,0.4616836806041113,14309.0,0.0018377898959442,0.4664241745942921,14296.0,0.0039959708228707,0.4737798909243462,14302.0,0.0007095318869687,0.4583275066424276,14302.0,0.0037643702235072,0.484240687679083,14302.0,none,0.0,-0.0057307118549942,-0.0003180840576533,-0.4967841163310962,-0.4634316878758215,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.7007004797697457,0.528749728230432,0.07781223306518259,0.6542296934084182,0.4684892540406121,0.0,0.368421051673237,0.4580436242474639
r_1445_1500_ma3,71511,0.9999720330569268,good,0.0175856482237577,0.1551473140716552,0.1133480668067932,-3.528385307953409,0.0004377311969849,970.0,0.0227015867247528,0.139188068430881,0.1631000917009357,-5.077104398725239,4.594424532528814e-07,970.0,0.5701030927835051,0.5701030927835051,0.1214072853326797,0.1551473140716552,0.0349827222526073,0.5690721649484536,0.5690721649484536,0.1098153769823436,0.139188068430881,0.0049570729024708,0.0359047855269504,6.818374666690579,9.39087375508152e-12,none,0.0,-0.0003194133751094,0.4538526080268494,14303.0,0.0017124196747317,0.4688854705635575,14302.0,0.0037661420647054,0.4732904488882674,14302.0,0.0010063396766781,0.4586771080967697,14302.0,0.0046376595273613,0.4897573935537999,14302.0,none,0.0,-0.0051821381784975,0.0008754134178161,-0.494407158836689,-0.4481890644665082,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.7008259613860575,0.5556226653154733,0.19191759168814357,0.856016575951355,0.5672997305328354,0.0,0.5465587030317244,0.5284550679396463
r_1445_1500_ma5,71511,0.9999720330569268,good,0.0171443000435829,0.1577717810869217,0.108665183186531,-3.3826130155107696,0.0007467279537205,970.0,0.0188444838043132,0.1406470758025954,0.1339841848597144,-4.170762181778522,3.308025641785161e-05,970.0,0.5556701030927835,0.5556701030927835,0.125357523560524,0.1577717810869217,0.0316241532564163,0.5474226804123712,0.5474226804123712,0.1121918568284982,0.1406470758025954,0.0045781112276017,0.0335974208167982,6.2767052155946645,3.5079093302917505e-10,none,0.0,-7.440636636601994e-06,0.4560900573346385,14303.0,0.0014932738849893,0.4680464270731366,14302.0,0.0032842659857124,0.4716123619074255,14302.0,0.0014623827300965,0.4590267095511117,14302.0,0.0045706704258918,0.4896874781514367,14302.0,none,0.0,-0.0057625877670943,0.0008335246238857,-0.4945469798657718,-0.4504265137742973,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6915691000745511,0.5122216253519525,0.2297921803320324,0.8106997295754901,0.550218850199698,0.0,0.4048582985420185,0.4949715096799951
r_1445_1500_ma10,71511,0.9999720330569268,good,0.0138054527342319,0.1582839787006378,0.0872195214033126,-2.715035951534132,0.0067446682013283,970.0,0.0174768179265145,0.1403808621806251,0.124495730080554,-3.8753983043337854,0.0001136136342238,970.0,0.5422680412371135,0.5422680412371134,0.1233806312084198,0.1582839787006378,0.0325326472520828,0.5536082474226804,0.5536082474226804,0.1113254797660045,0.1403808621806251,0.0038476106710731,0.0254870288254526,5.324170684098166,1.0218043192457725e-07,strict_ascending,1.0,-6.782443506381242e-06,0.4590267095511117,14303.0,0.0037835577968508,0.4742693329604251,14302.0,0.0018601863412186,0.4678366662005314,14302.0,0.0013254134682938,0.4588169486785065,14302.0,0.0038408283144235,0.4845137383765643,14302.0,none,0.0,-0.0045837955549359,-1.820173019950744e-05,-0.4883948545861297,-0.4547615718081387,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6491765204251743,0.49807785138990035,0.2159844996544346,0.7233452985261628,0.4901795185546053,0.46412403909317274,0.37651821764407734,0.5299441661780002
r_1445_1500_ma20,71511,0.9999720330569268,good,0.0070411451160907,0.1542921066284179,0.0456351600587368,-1.4205662489127406,0.1557645794538046,970.0,0.0118605244337907,0.1404689949799557,0.0844351768550999,-2.628362763916902,0.0087154219661418,970.0,0.5175257731958762,0.5175257731958763,0.1192434579133987,0.1542921066284179,0.0275157149881124,0.5226804123711339,0.522680412371134,0.10927180693328,0.1404689949799557,0.0020063431002199,0.0171670030626387,2.7701977456447104,0.005605854972095,none,0.0,0.0005390777951106,0.4603551950776115,14303.0,0.0044072265736758,0.4807019997203188,14302.0,0.0017183738527819,0.4653195357292686,14302.0,0.0015931939706206,0.4605649559502167,14302.0,0.0025454210117459,0.4775221981402503,14302.0,none,0.0,-0.002422894584015,6.500448762380984e-06,-0.4725950782997762,-0.4595161515871906,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.5669748906369122,0.4383623947846767,0.18325457186883584,0.5031635620114132,0.4285883172165769,0.0,0.15789473643138655,0.3662711450835018
r_1445_1500_ma60,71511,0.9999720330569268,good,0.0003198706544935,0.1509200483560562,0.0021194708533585,0.0659765123594547,0.9474101342585284,970.0,-0.0041331947611734,0.1356212147479346,-0.0304760193223116,-0.9486808385163904,0.3430194942085909,970.0,0.5082474226804123,0.4917525773195876,0.1184289380908012,0.1509200483560562,0.0315999202430248,0.4845360824742268,0.5154639175257731,0.107189187599164,0.1356212147479346,0.0009016805561259,0.0080736157662038,1.2819148209670967,0.1998829786159328,none,0.0,0.0015889398055151,0.4688526882472209,14303.0,0.0035246899351477,0.4737798909243462,14302.0,0.0018531524110585,0.4620332820584533,14302.0,0.0013459586771205,0.4628723255488743,14302.0,0.002490620361641,0.4769263040134247,14302.0,none,0.0,0.002805596916005,0.0019504810916259,0.4816109635016081,0.4681208053691275,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,buy,0.4809555204125775,0.2670723352049072,0.15006331602499323,0.37106623891094026,0.3612721016439499,0.0,0.03238866388336135,0.2654883660743641
r_1430_1500_ma1,71464,0.9993148098947044,good,0.0104956300929188,0.1546973884105682,0.0678462013602256,-2.111968365428896,0.0349445796227536,970.0,0.0137315350861121,0.1341472781256294,0.1023616377311247,-3.186391348806527,0.001486672307698,970.0,0.5463917525773196,0.5463917525773195,0.1176058053970336,0.1546973884105682,0.0300846174359321,0.534020618556701,0.5329896907216495,0.1050782589194463,0.1341472781256294,,,,,none,0.0,,,56313.0,0.0011192986276,0.4696969696969697,858.0,0.0020842389203608,0.4784859721542013,14293.0,,,0.0,0.0021833765786141,0.4663754372880152,0.0,none,0.0,-0.0041047581471502,,-0.4752378287632904,,0.0021507730707526,0.0586326420307159,0.0366821773350238,0.8336924885256912,sell,0.6108804295280351,0.4650841125428659,0.11642088664345902,0.26324182828636705,0.3015050157769033,0.0,0.3157894728627744,0.3454838814804193
r_1430_1500_ma2,71511,0.9999720330569268,good,0.0172730330377817,0.1548246294260025,0.1115651503205299,-3.472885358137568,0.0005376555590306,970.0,0.0164945648360514,0.1403751183225879,0.1175034794852053,-3.65773817990094,0.0002681551254551,970.0,0.5402061855670104,0.5402061855670103,0.1204435229301452,0.1548246294260025,0.0335967317223548,0.5422680412371135,0.5412371134020618,0.1117626069361061,0.1403751183225879,0.0025573968887329,0.0139386746779976,3.508414565064632,0.000451478320253,ascending,0.7808355412456182,0.0007630746113136,0.4635136080598894,14303.0,0.0025811570230871,0.4723193065846498,14306.0,0.0031241064425557,0.4685270667226185,14298.0,0.0010144235566258,0.4626511075396548,14311.0,0.0033204716164618,0.4774522827378871,14293.0,ascending,0.7183134666112282,-0.0041679865680634,6.199763447511941e-05,-0.4828020134228188,-0.4565794993707174,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.697301592219178,0.4876549939058932,0.22295111112368587,0.5690594600267145,0.4046897585832136,0.6899874931666825,0.32388663883361524,0.5342363051971856
r_1430_1500_ma3,71511,0.9999720330569268,good,0.015626898035407,0.1588744223117828,0.0983600616455078,-3.0618270987712246,0.0022605850403904,970.0,0.0160717457413572,0.1462110030135247,0.1099215887320779,-3.421723285660776,0.0006482598753054,970.0,0.5278350515463919,0.5278350515463918,0.1246830821037292,0.1588744223117828,0.0341146625578403,0.5402061855670104,0.5402061855670103,0.1141440817441932,0.1462110030135247,0.0043003517203032,0.0310104873787935,5.886484915321608,3.988944181968472e-09,none,0.0,-0.0001746738271322,0.4569990211159278,14303.0,0.0017230737721547,0.4645553691275167,14304.0,0.0036575845442712,0.4731468531468531,14300.0,0.0014717914164066,0.4617536008949797,14302.0,0.0041256779804825,0.4880095084947214,14302.0,none,0.0,-0.0050757993012666,0.001163319684565,-0.4921700223713646,-0.4500069920290868,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6711985146321291,0.47635320119958946,0.26090530579865123,0.7774848011106793,0.5310683880772902,0.0,0.26720647703773287,0.46282347519436
r_1430_1500_ma5,71511,0.9999720330569268,good,0.0126999653875827,0.1589546650648117,0.0798967778682708,-2.48708786653273,0.0130466911887408,970.0,0.0136474822453157,0.1412919352686459,0.0965906668301135,-3.0067481527734787,0.0027086990253467,970.0,0.5329896907216495,0.5329896907216495,0.124710626900196,0.1589546650648117,0.0317786075174808,0.5350515463917527,0.534020618556701,0.1126241663553866,0.1412919352686459,0.0045551322400569,0.0340168545689138,6.2496051455495145,4.1729246016188567e-10,none,0.0,0.0001436280581401,0.4569291008250594,14303.0,0.0015116812428459,0.4653195357292686,14302.0,0.0038800132460892,0.4722416445252412,14302.0,0.0005690600373782,0.4590267095511117,14302.0,0.0046987603418529,0.4909459553939733,14302.0,none,0.0,-0.0053343726322054,0.0005433034384623,-0.4935682326621924,-0.4547615718081387,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6347013323102458,0.45648173103131007,0.23668201174559433,0.8079518652992402,0.5533238199931784,0.0,0.2672064770377324,0.4561406093051335
r_1430_1500_ma10,71511,0.9999720330569268,good,0.0109973168000578,0.1577580273151397,0.0697100311517715,-2.1699871207714105,0.0302501909878857,970.0,0.0108223028453081,0.1412726336016534,0.0766057980898397,-2.3846438735481805,0.0172871688218113,970.0,0.5226804123711339,0.522680412371134,0.1225962191820144,0.1577580273151397,0.0312127284705638,0.5247422680412372,0.5247422680412371,0.1112575672925547,0.1412726336016534,0.0035957652144134,0.0271651304718102,4.944650287960853,7.671293822907816e-07,ascending,0.8944128169256663,0.0003321161493659,0.4571388616976646,14303.0,0.0024432458449155,0.472381485106978,14302.0,0.0028570364229381,0.4694448328905048,14302.0,0.0012429172638803,0.4611942385680324,14302.0,0.0039278813637793,0.4843039921694749,14302.0,none,0.0,-0.004758218768984,7.186544826254249e-05,-0.4962248322147651,-0.4582575863515592,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6145647435720447,0.42669168905898325,0.21490216058058884,0.6932292139013803,0.502602111862962,0.3320947913665942,0.18623481732932862,0.46301327271760945
r_1430_1500_ma20,71511,0.9999720330569268,good,0.0065660122781991,0.1542125195264816,0.0425776876509189,-1.3253908472599965,0.1853539529380713,970.0,0.003740155387983,0.1399223088960192,0.0267302292071411,-0.83207901890917,0.4055693523009058,970.0,0.5144329896907217,0.5144329896907216,0.1205918788909912,0.1542125195264816,0.028163656592369,0.5010309278350515,0.5010309278350515,0.1102400763958642,0.1399223088960192,0.0028377342969179,0.0224806469698164,3.9001244282011047,9.636299733018604e-05,none,0.0,0.0005663598421961,0.4593063907145854,14303.0,0.0021713599562644,0.469304992308768,14302.0,0.0033902565483003,0.472381485106978,14302.0,0.0012711636954918,0.4616836806041113,14302.0,0.003404094139114,0.4817870376844019,14302.0,none,0.0,-0.004277057480067,0.0007333046523854,-0.482662192393736,-0.4516850790099286,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.5609310509137838,0.35234567709769005,0.19868613870966412,0.602582658024285,0.46792397807333885,0.0,0.06072874478130299,0.35345960738176946
r_1430_1500_ma60,71511,0.9999720330569268,good,0.0001616241934243,0.1498975604772567,0.0010782310273498,-0.0335639973562212,0.9732317442598424,970.0,-0.0007945637541923,0.1400270903132146,-0.0056743573862392,0.1766357366520657,0.8598314317587674,970.0,0.4927835051546392,0.4927835051546392,0.1172106862068176,0.1498975604772567,0.0256344843655824,0.48865979381443303,0.488659793814433,0.1110222522833418,0.1400270903132146,0.0007931680884212,0.0023442533709152,1.112537532011928,0.2659164560041772,none,0.0,0.001662865281105,0.4701440357991889,14303.0,0.0014262926997616,0.4625227240945322,14302.0,0.003880257718265,0.4739896517969514,14302.0,0.0013778508873656,0.4653195357292686,14302.0,0.0024560333695262,0.4724882891701041,14302.0,none,0.0,-0.0025443662889301,-0.0012609132099896,-0.4731543624161073,-0.4709830792896098,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.4788972560090646,0.3040424329153881,0.21115188296300538,0.3580901435563415,0.3188589742226471,0.0,0.0,0.26794707253452615
mean_ret_ma1,71464,0.9993148098947044,good,-0.0208778660744428,0.1972276419401168,-0.1058566942811012,3.2951880829654048,0.0010192243553577,970.0,0.058867886049092,0.1765429437592151,0.3334479690640101,-10.3798234128839,5.255562452505073e-24,970.0,0.46288659793814435,0.4628865979381443,0.1567979454994201,0.1972276419401168,0.0520044080913066,0.6443298969072164,0.6443298969072165,0.1480767690468273,0.1765429437592151,0.0020193336531519,0.0488350941020079,2.7076123500454803,0.0067820670352766,none,0.0,0.0011191210942342,0.4446232421465053,14293.0,0.0037638484500348,0.4849226894283915,14293.0,0.0026280442252755,0.4815281276238455,14292.0,0.0001044321761582,0.4396557755544672,14293.0,0.0031384546309709,0.4934583362485132,14293.0,none,0.0,-0.0025986868422478,-0.0041264449246227,-0.4818805093046033,-0.4621519518679166,0.0021507730707526,0.0586326420307159,0.0366821773350238,0.8336924885256912,sell,0.26751430199894305,0.8095482968767265,0.8016995293425829,0.5047169932172477,0.6630197753395061,0.0,0.5668016179588253,0.4946645993985197
